--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
Eu	O
saio	O
e	O
deixo-a	O
tocando	O
--SENTENCE--	--SENTENCE--
por	B-TEMPO
cerca	I-TEMPO
de	I-TEMPO
vinte	I-TEMPO
e	I-TEMPO
quatro	I-TEMPO
horas	I-TEMPO
--SENTENCE--	--SENTENCE--
.	O
--SENTENCE--	--SENTENCE--
As	O
máquinas	O
flutuam.	O
--SENTENCE--	--SENTENCE--
Com	O
o	O
passar	O
do	O
tempo	O
--SENTENCE--	--SENTENCE--
a	O
sequência	O
muda	O
ligeiramente.	O
--SENTENCE--	--SENTENCE--
As	O
máquinas	O
moldam	O
a	O
si	O
mesmas	O
,	O
dando	O
seu	O
próprio	O
caráter	O
a	O
uma	O
faixa.	O
--SENTENCE--	--SENTENCE--
Nós	O
fizemos	O
muito	O
disso	O
com	O
o	O
--SENTENCE--	--SENTENCE--
UR	O
--SENTENCE--	--SENTENCE--
.	O
--SENTENCE--	--SENTENCE--
Algumas	B-TEMPO
vezes	I-TEMPO
--SENTENCE--	--SENTENCE--
nós	O
deixamos	O
o	O
som	O
rolar	O
--SENTENCE--	--SENTENCE--
por	B-TEMPO
vários	I-TEMPO
dias	I-TEMPO
--SENTENCE--	--SENTENCE--
.	O
--SENTENCE--	--SENTENCE--
Ele	O
evoluia	O
para	O
um	O
estado	O
muito	O
fixo.	O
--SENTENCE--	--SENTENCE--
''	O
O	O
tecno	O
,	O
obviamente	O
,	O
é	O
música	O
da	O
e	O
sobre	O
a	O
tecnologia	O
.	O
''	O
--SENTENCE--	--SENTENCE--
Os	O
produtores	O
estão	O
familiarizados	O
com	O
seu	O
kit	O
de	O
estúdio	O
e	O
o	O
imaginário	O
de	O
cabine	O
de	O
vôos	O
,	O
painéis	O
de	O
controle	O
e	O
instrumentação	O
(	O
``	O
e	O
agora	O
...	O
Eu	O
aperto	O
esse	O
switch	O
''	O
)	O
,	O
que	O
tem	O
desde	O
sempre	O
temperado	O
samplers	O
e	O
títulos	O
de	O
canções	O
,	O
sinalizando	O
sua	O
afinidade	O
com	O
tecnicistas	O
de	O
outros	O
tipos.	O
--SENTENCE--	--SENTENCE--
Detroit	B-LOCAL
--SENTENCE--	--SENTENCE--
,	O
como	O
o	O
lugar	O
imaginário	O
onde	O
uma	O
velha	O
geração	O
de	O
máquinas	O
industriais	O
está	O
dando	O
lugar	O
a	O
máquinas	O
de	O
informação	O
,	O
fluxos	O
se	O
acelerando	O
e	O
desmaterializando	O
,	O
é	O
onde	O
relações	O
humanas	O
com	O
a	O
tecnologia	O
estão	O
sendo	O
reconfiguradas.	O
--SENTENCE--	--SENTENCE--
Jeff	B-PESSOA
Mills	I-PESSOA
--SENTENCE--	--SENTENCE--
sai	O
para	O
o	O
cinema	O
e	O
deixa	O
as	O
máquinas	O
evoluirem	O
sua	O
sequência	O
no	O
estúdio	O
,	O
e	O
ao	O
fazê-lo	O
assim	O
faz	O
o	O
comentário	O
talvez	O
mais	O
eloquente	O
que	O
nós	O
temos	O
de	O
uma	O
mudança	O
cultural	O
em	O
todos	O
os	O
tipos	O
de	O
produção	O
,	O
artística	O
e	O
de	O
outro	O
tipo.	O
--SENTENCE--	--SENTENCE--
É	O
uma	O
tensão	O
que	O
tem	O
sido	O
--SENTENCE--	--SENTENCE--
há	B-TEMPO
muito	I-TEMPO
tempo	I-TEMPO
--SENTENCE--	--SENTENCE--
sentida	O
na	O
música	O
pop	O
,	O
bem	O
expressa	O
no	O
slogan	O
mal	O
intensionado	O
de	O
camiseta	O
de	O
garotada	O
indie	O
--SENTENCE--	--SENTENCE--
de	B-TEMPO
alguns	I-TEMPO
anos	I-TEMPO
atrás	I-TEMPO
--SENTENCE--	--SENTENCE--
:	O
'os	O
escrotos	O
sem	O
cara	O
do	O
tecno	O
.	O
'	O
--SENTENCE--	--SENTENCE--
(	O
Por	O
todo	O
lugar	O
outras	O
camisetas	O
respondiam	O
``	O
foda-se	O
o	O
--SENTENCE--	--SENTENCE--
Britpop	O
--SENTENCE--	--SENTENCE--
``	O
)	O
.	O
--SENTENCE--	--SENTENCE--
Nestes	B-TEMPO
dias	I-TEMPO
--SENTENCE--	--SENTENCE--
o	O
ídolo	O
de	O
rock	O
,	O
--SENTENCE--	--SENTENCE--
Liam	B-PESSOA
Oásis	I-PESSOA
da	I-PESSOA
Vida	I-PESSOA
--SENTENCE--	--SENTENCE--
,	O
em	O
cada	O
polegada	O
o	O
artista	O
tradicional	O
,	O
solitário	O
e	O
romanticamente	O
sofrendo	O
no	O
palco	O
,	O
está	O
em	O
combate	O
mortal	O
com	O
alguma	O
coisa	O
distribuída	O
,	O
cambiante	O
(	O
--SENTENCE--	--SENTENCE--
Mills	B-PESSOA
--SENTENCE--	--SENTENCE--
é	O
--SENTENCE--	--SENTENCE--
x102	O
--SENTENCE--	--SENTENCE--
,	O
--SENTENCE--	--SENTENCE--
UR	O
--SENTENCE--	--SENTENCE--
,	O
--SENTENCE--	--SENTENCE--
Axis	O
--SENTENCE--	--SENTENCE--
...	O
)	O
e	O
não	O
de	O
todo	O
humana.	O
--SENTENCE--	--SENTENCE--
Algumas	B-TEMPO
vezes	I-TEMPO
--SENTENCE--	--SENTENCE--
Mills	B-PESSOA
--SENTENCE--	--SENTENCE--
se	O
auto	O
denomina	O
'	O
--SENTENCE--	--SENTENCE--
Criador	O
--SENTENCE--	--SENTENCE--
de	O
propósitos	O
'	O
e	O
o	O
ouvinte	O
encontra	O
a	O
seguinte	O
afirmação	O
(	O
não-assinada	O
)	O
numa	O
capa	O
:	O
``	O
só	O
a	O
consciência	O
de	O
um	O
propósito	O
que	O
é	O
maior	O
que	O
qualquer	O
homem	O
pode	O
semear	O
e	O
fortificar	O
as	O
almas	O
dos	O
homens	O
.	O
''	O
--SENTENCE--	--SENTENCE--
É	O
muito	O
fácil	O
identificar	O
o	O
criador	O
de	O
propósitos	O
como	O
o	O
artista	O
e	O
o	O
poder	O
como	O
--SENTENCE--	--SENTENCE--
Deus	B-PESSOA
--SENTENCE--	--SENTENCE--
.	O
--SENTENCE--	--SENTENCE--
Em	O
--SENTENCE--	--SENTENCE--
Detroit	B-LOCAL
--SENTENCE--	--SENTENCE--
o	O
poder	O
que	O
é	O
maior	O
que	O
o	O
homem	O
,	O
que	O
está	O
semeando	O
e	O
fertilizando	O
sua	O
alma	O
,	O
é	O
inorgânico	O
,	O
sem	O
nome	O
,	O
baseado	O
em	O
silício.	O
--SENTENCE--	--SENTENCE--
Medo	O
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
``	O
--SENTENCE--	--SENTENCE--
Algumas	B-TEMPO
vezes	I-TEMPO
--SENTENCE--	--SENTENCE--
quando	O
eu	O
penso	O
em	O
um	O
ritmo	O
''	O
,	O
diz	O
--SENTENCE--	--SENTENCE--
Mills	B-PESSOA
--SENTENCE--	--SENTENCE--
,	O
``	O
eu	O
penso	O
numa	O
máquina	O
que	O
está	O
-	O
caminhando	O
em	O
algum	O
lugar	O
,	O
algum	O
tipo	O
de	O
movimento	O
,	O
e	O
eu	O
tento	O
vividamente	O
criar	O
esse	O
tipo	O
de	O
progressão	O
melódica	O
.	O
''	O
--SENTENCE--	--SENTENCE--
Tanques	O
robôs	O
,	O
linhas	O
de	O
montagem	O
,	O
colonizando	O
a	O
imaginação	O
,	O
articuladas	O
como	O
vias	O
permanentes	O
de	O
batidas	O
pesadas	O
bombando	O
os	O
corpos	O
do	O
público	O
dançante.	O
--SENTENCE--	--SENTENCE--
Quem	O
origina	O
esse	O
ritmo	O
?	O
--SENTENCE--	--SENTENCE--
Nós	O
ou	O
eles	O
?	O
--SENTENCE--	--SENTENCE--
Reconstitua	O
o	O
processo	O
de	O
volta.	O
--SENTENCE--	--SENTENCE--
Quem	O
veio	O
primeiro	O
?	O
--SENTENCE--	--SENTENCE--
Artista	O
ou	O
máquina	O
?	O
--SENTENCE--	--SENTENCE--
A	O
idéia	O
da	O
máquina	O
na	O
mente	O
do	O
artista	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
pôs	O
a	O
idéia	O
ali	O
?	O
--SENTENCE--	--SENTENCE--
Eterno	O
retorno	O
...	O
--SENTENCE--	--SENTENCE--
O	O
tecno	O
de	O
--SENTENCE--	--SENTENCE--
Detroit	B-LOCAL
--SENTENCE--	--SENTENCE--
é	O
também	O
música	O
assustadora	O
,	O
assustadora	O
precisamente	O
por	O
que	O
sua	O
implacável	O
repetição	O
nos	O
lembra	O
de	O
nossa	O
imersão	O
em	O
sistemas	O
mecanizados	O
,	O
computadorizados.	O
--SENTENCE--	--SENTENCE--
Detroit	B-LOCAL
--SENTENCE--	--SENTENCE--
fetichiza	O
esta	O
relação	O
:	O
tome	O
drogas	O
,	O
conecte	O
seu	O
corpo	O
ao	O
ritmo	O
das	O
máquinas	O
-	O
não	O
é	O
nada	O
diferente	O
do	O
que	O
você	O
faz	O
no	O
escritório	O
--SENTENCE--	--SENTENCE--
todo	B-TEMPO
dia	I-TEMPO
--SENTENCE--	--SENTENCE--
.	O
--SENTENCE--	--SENTENCE--
Talvez	O
você	O
se	O
sinta	O
como	O
um	O
rato	O
de	O
laboratório	O
pressionando	O
uma	O
alavanca	O
por	O
doses	O
de	O
endorfinas.	O
--SENTENCE--	--SENTENCE--
Ao	O
menos	O
--SENTENCE--	--SENTENCE--
às	B-TEMPO
três	I-TEMPO
da	I-TEMPO
manhã	I-TEMPO
--SENTENCE--	--SENTENCE--
num	O
galpão	O
(	O
warehouse	O
,	O
pra	O
raves	O
)	O
quando	O
embarca	O
numa	O
outra	O
pastilha	O
,	O
você	O
sabe	O
que	O
é	O
um	O
honesto	O
rato	O
de	O
laboratório.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Como	O
se	O
chama	O
o	O
vocalista	O
do	O
grupo	O
U2	O
?	O
--SENTENCE--	--SENTENCE--
Com	O
que	O
idade	O
morreu	O
Elvis	B-PESSOA
Presley	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Onde	O
está	O
a	O
Estátua	O
da	O
Liberdade	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
italiana	O
fica	O
o	O
Coliseu	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
fica	O
a	O
Praça	B-LOCAL
Navona	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
foi	O
construída	O
em	O
Itália	B-LOCAL
a	O
Villa	O
Medici	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
companhia	O
britânica	O
foi	O
absorvida	O
pela	O
BMW	B-ORGANIZACAO
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
milhões	O
de	O
libras	O
pagou	O
a	O
BMW	B-ORGANIZACAO
pela	O
Rover	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
país	O
foi	O
construída	O
a	O
primeira	O
fábrica	O
da	O
BMW	B-ORGANIZACAO
no	O
estrangeiro	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
eleito	O
como	O
primeiro	O
presidente	O
negro	O
da	O
África	B-LOCAL
do	I-LOCAL
Sul	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chamava	O
o	O
vocalista	O
dos	O
Nirvana	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
presidente	O
dos	O
Estados	B-LOCAL
Unidos	I-LOCAL
é	O
que	O
Francisco	B-PESSOA
Durán	I-PESSOA
tentou	O
matar	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
filho	O
de	O
um	O
ex-presidente	O
dos	O
EUA	B-LOCAL
foi	O
eleito	O
governador	O
do	O
Texas	B-LOCAL
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Para	O
quantos	O
Óscares	O
foi	O
nomeado	O
``	O
A	O
Lista	O
de	O
Schindler	O
''	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
recebeu	O
o	O
Óscar	O
de	O
Melhor	O
Actor	O
por	O
«	O
Forrest	O
Gump	O
»	O
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chamava	O
o	O
autor	O
de	O
«	O
Romeu	O
e	O
Julieta	O
''	O
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
pisos	O
tem	O
o	O
Empire	B-LOCAL
State	I-LOCAL
Building	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chama	O
o	O
patrão	O
da	O
Microsoft	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
foi	O
assassinado	O
John	B-PESSOA
F	I-PESSOA
.	I-PESSOA
Kennedy	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Com	O
que	O
actriz	O
era	O
casado	O
Arthur	B-PESSOA
Miller	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Que	O
político	O
era	O
chanceler	O
da	O
Alemanha	B-LOCAL
antes	O
de	O
Helmut	B-PESSOA
Kohl	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
caiu	O
o	O
Muro	B-LOCAL
de	O
Berlim	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
altura	O
do	O
Evereste	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
francesa	O
fica	O
o	O
Moulin	B-LOCAL
Rouge	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
nasceu	O
Franz	B-PESSOA
Kafka	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
foi	O
construída	O
a	O
Esfinge	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
escreveu	O
o	O
romance	O
não-publicado	O
``	O
Cruz	O
sem	O
Amor	O
''	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
bávara	O
fica	O
a	O
sede	O
da	O
Adidas	B-ORGANIZACAO
AG	I-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
o	O
Titanic	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
o	O
desenhador	O
de	O
Astérix	O
e	O
Obélix	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
Albert	B-PESSOA
Einstein	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
o	O
Godfather	B-PESSOA
of	I-PESSOA
Soul	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
o	O
marido	O
da	O
rainha	B-PESSOA
Isabel	I-PESSOA
II	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
o	O
chefe	O
de	O
estado	O
da	O
Austrália	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Qual	O
o	O
verdadeiro	O
nome	O
de	O
Romy	B-PESSOA
Schneider	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
nasceu	O
Aldous	B-PESSOA
Huxley	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chama	O
o	O
pai	O
de	O
Steffi	B-PESSOA
Graf	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Contra	O
quem	O
é	O
que	O
ela	O
não	O
jogou	O
nas	O
meias-finais	O
de	O
Roland	B-ACONTECIMENTO
Garros	I-ACONTECIMENTO
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
Goethe	B-PESSOA
fundou	O
a	O
Sociedade	B-ORGANIZACAO
das	I-ORGANIZACAO
Sextas	I-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
assistiu	O
ele	O
à	O
coroação	O
do	O
Imperador	B-PESSOA
José	I-PESSOA
II	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
nasceu	O
ele	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
é	O
que	O
ele	O
morreu	O
?	O
--SENTENCE--	--SENTENCE--
Quando	O
foi	O
criado	O
o	O
Prémio	O
Schiller	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
filme	O
ganhou	O
o	O
Óscar	O
em	B-TEMPO
1992	I-TEMPO
na	O
categoria	O
de	O
Melhor	O
Filme	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
o	O
realizador	O
de	O
«	O
E	O
tudo	O
o	O
vento	O
levou	O
»	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
recebeu	O
ele	O
o	O
Óscar	O
por	O
«	O
E	O
tudo	O
o	O
vento	O
levou	O
»	O
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chamava	O
a	O
autora	O
de	O
``	O
E	O
tudo	O
o	O
vento	O
levou	O
''	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
significa	O
a	O
sigla	O
IRA	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
o	O
significado	O
da	O
sigla	O
NSUK	O
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
grupo	O
era	O
vocalista	O
Freddy	B-PESSOA
Mercury	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
morreu	O
ele	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
o	O
inventor	O
da	O
Coca	O
Cola	O
?	O
--SENTENCE--	--SENTENCE--
Quando	O
foi	O
criada	O
a	O
Coca	O
Cola	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
abriu	O
o	O
Baile	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Opera	I-ACONTECIMENTO
de	I-ACONTECIMENTO
Viena	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
estados	O
membros	O
tinha	O
a	O
UE	B-ORGANIZACAO
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
teve	O
lugar	O
a	O
cimeira	O
da	O
UE	B-ORGANIZACAO
que	O
começou	O
a	B-TEMPO
26	I-TEMPO
de	I-TEMPO
Junho	I-TEMPO
de	I-TEMPO
1995	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
estados	O
membros	O
tinha	O
a	O
UE	B-LOCAL
em	B-TEMPO
1995	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
estados	O
europeus	O
aderiram	O
à	O
UE	B-ORGANIZACAO
em	B-TEMPO
1995	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Rudy	B-PESSOA
Giuliani	I-PESSOA
era	O
o	O
presidente	O
da	O
câmara	O
de	O
que	O
cidade	O
americana	O
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
terá	O
lugar	O
a	O
estreia	O
de	O
«	O
O	O
Fantasma	O
da	O
Ópera	O
»	O
de	O
Andrew	B-PESSOA
Lloyd	I-PESSOA
Webber	I-PESSOA
em	O
Basileia	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
musical	O
dele	O
foi	O
interpretado	O
pelo	O
coro	O
ecuménico	O
juvenil	O
de	O
Friedrichsdorf	B-LOCAL
de	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
dinheiro	O
pagou	O
ele	O
por	O
uma	O
pintura	O
de	O
Picasso	B-PESSOA
num	O
leilão	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
musical	O
de	O
Andrew	B-PESSOA
Llyod	I-PESSOA
Webber	I-PESSOA
foi	O
interpretado	O
em	O
Essen	B-LOCAL
em	B-TEMPO
1996	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
nasceu	O
Christian	B-PESSOA
von	I-PESSOA
Holst	I-PESSOA
em	O
Gdansk	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
Werner	B-PESSOA
Herzog	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
fica	O
o	O
Passeio	B-LOCAL
da	I-LOCAL
Fama	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Em	O
quantos	O
países	O
foram	O
transmitidas	O
as	O
Olimpíadas	B-ACONTECIMENTO
de	O
Albertville	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Qual	O
era	O
a	O
alcunha	O
de	O
Al	B-PESSOA
Capone	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quem	O
era	O
ele	O
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
ele	O
foi	O
alvejado	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
idade	O
tinha	O
ele	O
quando	O
levou	O
a	O
sua	O
família	O
para	O
Chicago	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Desde	O
quando	O
é	O
que	O
a	O
Suíça	B-LOCAL
é	O
membro	O
da	O
UNESCO	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
era	O
a	O
presidente	O
do	O
comité	O
suíço	O
da	O
UNESCO	B-ORGANIZACAO
em	B-TEMPO
1995	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
estados-membros	O
tinha	O
a	O
organização	O
em	B-TEMPO
1995	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
O	O
prémio	O
UNESCO	O
da	O
Paz	O
é	O
de	O
quantos	O
dólares	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
era	O
o	O
presidente	O
do	O
júri	O
do	O
47º	B-ACONTECIMENTO
Festival	I-ACONTECIMENTO
Cinematográfico	I-ACONTECIMENTO
de	O
Cannes	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
filme	O
recebeu	O
a	O
Palma	O
de	O
Ouro	O
no	O
47º	B-ACONTECIMENTO
Festival	I-ACONTECIMENTO
de	O
Cannes	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
filmes	O
competiam	O
pela	O
Palma	O
de	O
Ouro	O
do	O
47º	B-ACONTECIMENTO
Festival	I-ACONTECIMENTO
de	O
Cannes	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quem	O
recebeu	O
o	O
prémio	O
de	O
melhor	O
actriz	O
no	O
47º	B-ACONTECIMENTO
Festival	I-ACONTECIMENTO
de	O
Cannes	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
golos	O
é	O
que	O
o	O
Pelé	B-PESSOA
marcou	O
na	O
sua	O
carreira	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
três	O
categorias	O
é	O
que	O
Whitney	B-PESSOA
Houston	I-PESSOA
ganhou	O
o	O
prémio	O
Single	O
por	O
``	O
I	O
will	O
always	O
love	O
you	O
''	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
o	O
Grammy	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
autor	O
foi	O
o	O
primeiro	O
árabe	O
galardoado	O
com	O
o	O
Nobel	O
da	O
Literatura	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
são	O
os	O
``	O
Estudos	B-ACONTECIMENTO
sobre	I-ACONTECIMENTO
a	I-ACONTECIMENTO
Histeria	I-ACONTECIMENTO
''	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
o	O
fundador	O
da	O
psicoanálise	O
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
cidade	O
é	O
Friedensreich	B-PESSOA
Hundertwasser	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
acabou	O
a	O
Guerra	O
do	O
Vietname	O
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
soldados	O
é	O
que	O
os	O
EUA	B-ORGANIZACAO
tinham	O
estacionados	O
no	O
Vietname	B-LOCAL
durante	O
a	O
Guerra	O
nos	B-TEMPO
anos	I-TEMPO
60	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
pessoas	O
morreram	O
na	O
Guerra	O
do	O
Vietname	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
era	O
presidente	O
dos	O
EUA	B-LOCAL
quando	O
a	O
guerra	O
chegou	O
ao	O
fim	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
era	O
Napola	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
Madame	O
Tussaud	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
a	O
Mona	O
Lisa	O
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
dinheiro	O
ganhou	O
«	O
Parque	O
Jurássico	O
»	O
de	O
Steven	B-PESSOA
Spielberg	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quem	O
escreveu	O
``	O
Mein	O
Kampf	O
''	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
Helmut	B-PESSOA
Newton	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
os	O
japoneses	O
atacaram	O
Pearl	B-LOCAL
Harbor	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
americanos	O
morreram	O
no	O
ataque	O
a	O
Pearl	B-LOCAL
Harbor	I-LOCAL
a	B-TEMPO
7	I-TEMPO
de	I-TEMPO
dezembro	I-TEMPO
de	I-TEMPO
1941	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
grupo	O
ganhou	O
o	O
Festival	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Eurovisão	I-ACONTECIMENTO
em	O
Brighton	B-LOCAL
em	B-TEMPO
1974	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
teve	O
lugar	O
o	O
primeiro	O
Festival	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Eurovisão	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
teve	O
lugar	O
o	O
primeiro	O
Festival	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Eurovisão	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Qual	O
o	O
significado	O
da	O
sigla	O
UNICEF	O
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
foi	O
criada	O
a	O
UNICEF	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
é	O
a	O
sede	O
da	O
UNICEF	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
banda	O
rock	O
é	O
vocalista	O
Anthony	B-PESSOA
Kiedis	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
Stadium	O
Arcadium	O
?	O
--SENTENCE--	--SENTENCE--
Diga	O
três	O
albuns	O
da	O
banda.	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
teve	O
lugar	O
a	O
primeira	O
Love	B-ACONTECIMENTO
Parade	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Quando	O
é	O
que	O
Audrey	B-PESSOA
Hepburn	I-PESSOA
e	O
Mel	B-PESSOA
Ferrer	I-PESSOA
se	O
casaram	O
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
mora	O
hoje	B-TEMPO
o	O
filho	O
de	O
Audrey	B-PESSOA
Hepburn	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
organização	O
é	O
que	O
ela	O
foi	O
nomeada	O
